passenger_id	Inflight wifi service	Departure/Arrival time convenient	Ease of Online booking	Gate location	Food and drink	Online boarding	Seat comfort	Inflight entertainment	On-board service	Leg room service	Baggage handling	Checkin service	Inflight service	Cleanliness
53612	2	5	4	5	4	4	3	2	2	2	2	2	2	5
109354	5	2	5	5	5	5	5	4	4	4	4	3	4	5
118229	2	2	2	2	5	4	4	4	4	4	4	4	4	4
25428	2	2	2	4	4	2	4	4	2	5	3	2	4	4
120161	5	5	5	5	5	4	4	4	4	4	5	5	4	3
114680	5	5	5	5	3	5	5	3	3	4	3	3	3	4
127049	4	1	1	1	4	4	4	4	3	1	3	2	3	4
69287	2	5	2	4	2	2	2	2	4	4	5	2	5	2
93458	1	4	1	2	5	1	5	5	2	1	1	3	4	5
73590	5	5	5	5	3	5	5	5	5	4	4	5	5	4
122405	2	4	2	1	5	4	5	3	3	2	2	3	3	3
76691	4	4	4	4	3	4	5	3	4	3	4	2	4	3
19324	4	4	4	4	5	4	5	5	1	1	3	1	3	5
21507	3	4	3	5	5	3	5	5	4	4	5	3	4	5
59715	4	4	4	4	3	4	5	4	4	4	4	4	4	5
119607	1	1	1	4	2	1	2	2	4	4	4	3	4	2
43513	4	4	4	5	5	4	5	5	5	4	4	4	4	5
108744	1	4	1	3	4	4	5	3	3	1	3	4	3	4
44201	2	4	0	4	2	0	2	2	3	3	5	5	4	2
61162	2	2	4	2	3	4	5	5	5	4	5	3	5	3
104197	1	1	1	2	5	1	5	5	2	4	3	3	3	5
83271	3	4	4	4	2	4	4	3	3	3	3	1	3	1
93526	4	4	4	4	3	5	5	3	3	4	3	3	3	3
38200	3	3	3	5	4	3	4	4	2	4	5	5	4	4
37481	4	1	3	3	4	4	4	4	3	5	3	3	4	4
126819	2	2	2	2	2	4	5	5	5	5	5	4	5	3
71613	4	3	3	3	2	3	3	2	3	2	2	1	3	2
75582	3	4	4	3	1	4	1	1	4	5	5	5	4	1
91739	1	1	1	1	3	4	5	4	4	4	4	3	4	5
61522	1	5	1	2	4	1	4	4	5	5	5	4	4	4
95554	3	5	0	2	5	0	5	5	2	1	3	1	3	5
49801	1	1	1	1	5	4	5	5	5	5	3	5	5	2
46974	3	2	3	4	4	3	2	4	1	2	4	2	3	4
21647	4	5	5	5	4	4	3	4	2	3	5	4	4	4
120363	4	4	3	4	3	5	5	5	5	5	5	4	5	4
96122	3	5	3	2	3	5	4	2	2	3	2	5	2	5
2996	4	0	5	3	2	5	2	2	4	3	5	3	4	2
45473	3	3	3	3	2	4	4	3	3	3	3	3	3	1
32058	5	2	2	2	5	5	5	5	1	1	4	2	3	5
50262	3	1	1	1	5	3	3	3	3	3	3	1	3	2
76603	1	5	5	5	4	4	3	1	1	1	1	1	1	4
66183	3	5	3	5	1	3	1	1	5	5	4	5	5	1
15322	2	3	2	3	2	2	2	2	4	3	4	2	3	2
91691	2	5	1	3	1	4	2	5	5	1	5	4	5	5
96692	2	2	2	2	3	5	4	4	4	4	4	3	4	5
96072	2	4	2	1	2	2	2	2	5	5	5	3	5	2
15053	2	0	2	3	5	2	5	5	5	5	2	1	5	5
75381	5	1	5	5	3	3	3	3	5	2	4	5	5	3
27939	1	1	1	1	4	4	4	4	2	4	5	4	1	4
56975	1	3	1	4	1	5	5	5	1	5	4	5	4	5
21492	5	5	5	5	5	5	3	5	3	3	4	5	5	5
45297	4	4	4	4	5	3	4	5	5	5	5	2	5	4
41329	1	1	1	4	3	1	3	3	1	3	3	2	4	3
128224	3	3	3	3	5	3	2	5	4	2	4	5	5	5
84337	3	3	3	3	5	4	5	2	2	2	2	3	2	3
68045	4	4	4	4	3	5	4	2	2	2	2	5	2	4
52360	3	2	3	3	4	3	4	4	3	2	4	2	3	4
93316	4	4	3	4	3	4	4	4	4	4	4	3	4	3
38816	3	2	3	4	2	3	2	2	2	2	4	2	4	2
53236	4	5	3	1	3	1	5	5	4	5	5	5	3	5
123835	4	4	4	4	4	5	4	5	5	5	5	4	5	4
114673	4	1	4	4	3	4	5	5	5	5	5	3	5	4
79392	2	2	2	2	4	4	5	5	5	5	5	3	5	5
118923	2	5	2	3	5	4	5	4	4	2	4	5	4	5
60516	1	4	1	2	4	1	4	4	5	4	5	3	4	4
55035	2	4	4	4	2	2	2	2	4	2	3	3	3	2
4838	4	4	4	4	4	4	4	5	5	4	5	5	5	5
54366	3	0	3	1	3	3	3	3	4	3	5	3	5	3
116875	5	5	5	5	5	4	5	4	4	4	4	5	4	5
111555	5	5	5	3	2	5	2	2	3	4	4	3	5	2
44607	4	4	4	4	4	4	4	4	5	4	1	1	1	4
29036	4	5	4	3	2	5	5	3	3	4	3	3	3	3
51848	3	5	3	1	2	3	2	2	4	5	4	5	5	2
12763	2	5	2	1	5	2	5	5	4	3	3	1	1	5
49645	5	0	5	2	2	5	2	2	5	5	3	5	2	2
20383	2	2	2	2	2	1	2	2	5	3	4	2	1	2
59189	3	3	3	3	4	5	5	2	2	2	2	5	2	4
35633	4	3	4	3	5	5	5	4	4	4	4	4	4	4
97326	4	2	4	4	1	4	1	1	3	5	3	4	3	1
122052	2	5	5	5	3	3	2	3	4	4	2	1	3	3
102995	3	3	3	3	5	4	4	4	4	4	4	5	4	4
30340	5	4	5	3	5	5	5	5	4	2	5	5	5	5
17617	4	4	4	4	2	2	2	2	2	1	3	2	1	2
111932	3	1	1	1	5	2	2	3	3	2	3	1	3	4
90191	3	5	3	3	2	4	5	1	1	3	1	5	1	3
123530	2	2	4	2	5	4	4	4	4	4	4	4	4	4
68645	1	1	1	1	4	4	5	4	3	2	4	4	5	4
97032	1	5	1	3	1	1	1	1	1	4	4	3	3	1
1276	2	4	2	1	2	2	4	2	2	5	4	3	5	2
50105	2	4	4	4	3	3	3	2	2	2	2	3	2	1
46754	4	0	4	1	4	4	4	4	1	4	4	2	2	4
52298	3	1	4	3	1	4	1	1	3	1	4	4	3	1
11710	5	5	5	5	3	5	5	5	5	5	5	5	5	5
87716	0	1	0	1	1	0	1	1	5	4	5	4	5	1
49863	1	5	1	1	4	1	4	4	5	3	3	3	2	4
2590	1	4	1	4	4	1	4	4	1	2	4	1	3	4
60837	3	3	3	2	1	3	1	1	5	4	4	4	4	1
127719	3	3	3	3	5	5	4	4	4	4	4	4	4	4
47738	3	1	3	3	1	3	3	1	2	5	2	2	3	1
94965	3	1	3	3	2	2	4	4	4	4	4	4	4	3
68470	1	5	1	1	2	4	4	4	4	5	4	3	4	3
80621	1	5	0	4	2	0	5	2	3	2	5	3	5	2
97423	1	5	1	2	2	1	2	2	3	4	5	5	4	2
126566	3	2	2	2	3	3	3	3	1	4	4	2	4	3
11261	3	4	3	3	1	3	1	1	4	5	3	4	3	1
24334	3	3	3	3	4	4	4	4	3	3	1	2	2	4
75208	2	2	2	2	5	4	5	4	4	4	4	3	4	5
67188	3	5	3	5	4	3	4	4	4	4	2	4	1	4
78902	3	3	3	3	2	3	2	2	1	1	3	3	4	2
127496	2	4	2	4	2	2	2	2	1	2	2	1	4	2
51467	5	3	4	3	5	5	5	5	1	2	1	3	5	5
35529	3	4	4	1	5	4	4	2	2	4	2	3	2	5
128545	1	1	1	1	3	4	5	5	5	5	5	5	5	5
21508	2	3	2	4	1	2	1	1	5	3	2	1	4	1
55742	4	4	4	4	2	4	4	4	4	4	4	4	4	3
40628	2	5	2	3	2	2	2	2	5	3	4	5	4	2
124858	1	1	1	1	5	4	5	5	5	5	5	4	5	5
37764	5	3	5	5	2	5	5	5	5	5	5	1	5	2
16261	3	3	3	4	3	3	3	3	2	2	4	5	4	3
26522	4	4	4	1	5	4	5	5	4	2	2	1	3	5
108197	2	4	3	3	5	4	4	2	2	2	2	4	2	3
205	4	5	5	5	5	3	3	4	4	3	4	3	4	2
79916	4	4	4	4	2	4	2	2	2	3	4	1	4	2
115016	2	0	2	4	3	2	3	3	3	2	4	5	4	3
15720	2	1	1	1	2	4	3	2	2	2	2	2	2	2
5688	1	2	2	2	2	2	2	1	1	1	1	3	1	1
115394	4	5	5	4	3	5	3	3	3	2	4	3	5	3
56734	2	3	2	4	5	2	5	5	1	5	3	4	3	5
92718	2	3	3	3	2	4	4	2	2	3	2	1	2	2
68753	1	1	1	1	3	5	4	4	4	4	4	3	4	4
55421	5	5	5	5	4	4	4	5	3	3	5	4	4	4
99171	2	4	2	3	2	2	2	2	2	2	4	1	4	2
126196	2	2	2	2	2	5	5	2	2	2	2	3	2	4
73504	2	2	2	2	4	5	5	3	3	3	3	5	3	4
73837	2	2	2	2	4	3	4	2	2	2	2	3	2	5
21503	3	1	0	2	1	0	1	1	2	3	3	1	2	1
45488	3	5	3	3	3	3	5	3	5	4	5	3	5	3
43872	5	3	3	3	3	2	3	5	5	5	5	3	5	5
30902	5	1	1	1	5	5	5	5	1	4	4	5	4	5
126183	2	5	5	5	2	4	4	3	3	2	3	4	3	2
107652	1	5	1	3	4	1	4	4	3	3	5	3	4	4
95062	5	4	5	5	3	5	3	3	5	3	4	5	4	3
72228	4	4	4	4	2	4	5	5	5	4	5	3	5	5
118697	2	5	2	4	4	2	5	4	5	3	4	3	4	4
107346	3	3	3	3	2	5	4	5	5	5	5	5	5	3
41175	2	5	2	3	5	2	5	5	5	5	5	1	3	5
88811	4	4	4	2	1	4	1	1	3	3	1	4	1	1
95609	1	3	3	3	5	4	3	1	1	1	1	4	1	4
70513	5	4	5	2	3	5	4	4	4	5	1	5	4	3
31734	1	4	1	1	4	1	5	4	4	5	5	3	4	4
37273	5	4	2	4	5	5	5	5	1	5	2	3	1	5
66143	1	4	1	3	2	5	5	2	2	1	2	3	2	5
91966	3	2	3	3	4	4	4	2	2	3	2	1	2	2
22769	5	3	3	3	5	5	5	5	4	1	1	5	4	5
102419	2	5	2	1	4	5	1	2	2	2	2	4	2	2
38665	3	3	2	3	4	2	4	4	4	1	3	1	3	4
82396	2	2	2	2	2	5	4	4	4	4	4	4	4	3
118332	2	1	1	1	4	2	2	2	2	2	2	1	2	1
80287	1	4	1	1	5	5	5	3	3	3	3	3	3	4
50907	3	3	3	3	5	3	5	5	4	3	3	4	4	5
66009	4	4	4	3	2	4	2	2	4	5	4	4	5	2
1057	5	1	5	4	4	3	4	1	1	5	1	2	1	4
45925	5	5	5	5	5	5	5	5	4	1	2	2	5	5
71360	5	5	5	5	3	4	4	3	3	4	3	3	3	4
122463	5	0	5	5	5	5	5	5	5	3	5	4	5	5
82218	4	5	4	5	2	4	2	2	4	5	5	4	5	2
54267	3	4	3	1	4	3	5	4	1	5	1	5	1	4
112843	3	3	3	3	2	4	5	3	3	3	3	4	3	5
15056	3	0	3	2	5	3	3	5	5	4	4	5	5	5
11344	2	5	2	3	1	2	1	1	4	5	1	2	2	1
118611	4	4	4	4	2	5	4	3	3	4	3	3	3	5
127720	2	0	2	1	3	2	3	3	4	5	4	3	4	3
98202	3	3	3	4	4	3	4	4	3	3	4	3	4	4
110535	3	3	3	3	2	4	5	4	4	4	4	5	4	3
90055	4	1	1	1	4	4	4	4	4	2	2	4	2	4
66647	1	1	1	1	4	4	4	4	4	4	4	3	4	4
27697	2	4	2	4	1	2	1	1	4	2	5	4	5	1
31850	5	5	4	5	5	5	3	5	3	1	3	3	5	5
24970	5	1	5	4	4	4	4	1	1	5	1	1	1	4
46503	4	0	4	3	2	4	2	2	3	5	2	2	1	2
41226	2	3	2	4	2	2	3	2	4	1	4	2	4	2
76578	3	4	4	4	1	3	3	3	3	3	3	3	3	1
119524	2	2	2	3	2	2	2	2	2	1	3	4	3	2
29628	3	1	3	3	1	3	1	1	1	4	4	3	4	1
28926	1	0	0	3	5	1	5	5	4	5	4	3	4	5
19213	3	1	3	2	3	3	3	3	1	5	3	1	3	3
106069	4	4	4	3	2	5	4	3	3	4	3	5	3	4
127819	4	5	5	5	4	4	4	4	4	3	4	1	3	4
35515	3	5	4	1	4	4	5	5	5	4	5	3	5	3
118236	1	1	1	1	1	2	1	1	4	5	1	2	3	1
24323	2	2	2	2	2	2	3	2	3	1	2	2	1	2
78868	1	1	1	1	4	4	4	4	5	1	4	2	2	4
11246	4	2	4	3	5	4	3	5	5	4	5	4	5	2
92400	5	5	1	5	2	3	5	5	5	5	5	4	5	4
95667	3	3	3	3	5	5	5	5	4	4	4	5	4	5
51172	2	3	2	2	2	1	1	2	2	2	5	5	2	1
15051	2	4	4	4	1	4	4	2	2	2	2	1	2	3
114243	1	0	0	3	5	0	5	5	3	3	2	3	2	5
79106	1	5	1	4	5	1	5	5	4	5	5	4	4	5
92561	3	5	3	3	2	3	2	2	5	2	5	5	5	2
84036	2	2	2	2	5	5	5	4	5	4	5	5	3	5
58901	4	2	2	2	1	3	4	4	4	4	4	3	4	1
32307	5	5	5	5	4	4	5	4	4	5	3	5	2	4
70586	1	1	1	1	1	1	1	1	5	3	5	4	4	1
63116	2	2	2	2	3	2	3	3	1	3	3	1	1	3
16746	2	0	2	1	3	2	4	3	4	2	1	1	5	3
35579	5	5	5	5	5	5	5	5	2	2	4	4	1	5
127789	2	3	2	3	3	2	3	3	2	2	2	1	2	3
51398	3	1	3	4	3	3	3	3	3	3	3	2	3	3
30011	2	1	2	4	2	2	2	2	2	4	3	2	3	2
123717	2	4	2	1	3	5	5	3	3	2	2	4	3	4
17570	5	3	1	1	3	1	1	5	5	5	5	3	5	2
88908	2	5	2	3	5	2	5	5	5	3	4	4	5	5
107701	3	4	4	4	2	1	2	3	3	3	3	3	3	2
23616	3	3	3	3	3	3	3	3	1	3	4	2	2	3
44653	3	3	3	3	2	2	3	2	1	5	3	4	4	2
126167	2	2	3	2	4	4	5	5	5	5	5	4	5	4
40663	4	4	4	4	2	4	4	4	4	5	4	5	4	5
73194	1	1	1	1	2	4	4	4	4	5	4	4	4	3
74449	3	3	3	3	3	5	5	3	3	4	3	5	3	3
95187	3	1	3	4	2	3	5	2	2	4	4	2	3	2
84415	1	4	1	3	5	1	3	5	3	2	5	4	5	5
104810	1	4	1	1	5	1	5	5	4	2	4	5	5	5
111843	5	5	5	5	5	5	4	3	3	4	3	5	3	3
57522	4	4	3	4	5	5	4	4	4	4	4	4	4	3
76129	3	3	5	3	4	4	4	5	5	5	5	3	5	4
18891	3	1	1	1	1	4	3	2	2	3	2	1	2	2
100802	2	4	2	2	1	4	1	5	5	2	5	4	5	1
80078	2	1	1	1	2	2	2	2	3	2	3	3	3	2
68708	2	5	0	1	3	0	3	3	3	2	4	3	5	3
60260	2	4	2	1	4	2	3	4	4	2	3	5	5	4
27764	5	2	2	2	3	1	2	5	5	5	5	3	5	4
109255	1	1	1	1	2	4	5	2	2	2	2	3	2	4
118238	3	5	5	5	2	2	4	3	3	3	3	2	3	3
26968	4	4	4	3	3	4	3	3	3	5	1	5	3	3
54697	4	1	1	1	4	4	4	4	2	1	4	4	5	4
52262	2	5	2	2	2	2	2	2	4	2	2	2	1	2
66638	2	2	2	2	3	5	5	4	4	4	4	5	4	5
77049	5	5	5	5	4	5	4	4	4	4	4	3	4	5
77647	3	3	3	3	5	4	4	5	5	5	5	5	5	4
57835	2	2	2	2	4	4	4	4	4	4	5	4	5	4
62123	1	1	1	1	3	5	5	4	4	5	4	5	4	4
99652	4	0	4	4	5	4	3	5	3	2	5	4	4	5
105741	1	0	0	4	3	1	4	3	2	1	3	3	3	3
22456	4	2	4	4	3	4	4	3	3	5	3	4	3	3
19567	1	1	1	1	1	1	1	1	4	4	3	4	2	1
96302	1	1	1	1	4	4	4	4	3	4	4	4	5	4
15501	1	5	1	3	4	4	5	5	5	1	5	4	5	3
51286	3	4	4	4	3	3	2	3	2	5	4	1	4	3
7629	3	3	3	3	5	5	5	4	2	4	4	5	5	5
107562	2	2	2	2	2	2	2	2	2	2	3	2	3	2
27677	2	1	1	1	5	3	4	2	2	2	2	2	2	2
29331	3	4	3	4	3	5	4	5	5	3	5	4	5	4
82768	3	3	3	3	5	4	5	4	4	4	4	4	4	3
77600	4	4	4	4	5	4	4	4	4	3	4	4	4	4
78765	3	3	3	3	2	4	5	5	5	5	5	3	5	3
52941	4	5	5	5	3	4	3	3	2	3	4	1	2	3
61427	3	3	3	3	5	3	4	4	4	4	4	5	4	3
92247	3	4	4	4	3	3	3	3	3	5	2	2	3	3
58712	3	3	3	3	5	5	5	3	5	5	4	5	5	5
498	5	5	5	5	3	5	5	4	4	4	5	3	4	3
15016	3	3	3	3	4	4	4	4	4	5	5	2	3	4
115815	3	4	3	3	5	3	5	5	2	4	4	2	4	5
85477	1	1	1	3	1	1	4	1	2	1	3	4	4	1
5113	2	3	2	4	2	4	4	1	1	2	1	5	1	2
33314	4	3	3	3	3	2	2	4	4	3	4	1	4	3
4148	3	5	5	5	1	3	3	3	3	3	3	2	3	2
35852	5	1	1	1	5	5	5	5	4	1	2	2	4	5
124100	1	1	1	1	2	4	5	5	5	5	5	5	5	4
35124	1	1	1	1	5	5	5	5	2	5	2	5	2	5
82937	5	5	5	1	4	5	4	4	2	5	5	3	4	4
105735	4	3	3	3	4	4	4	4	3	3	3	3	4	4
4129	1	1	1	1	4	5	5	5	5	5	5	3	5	4
110609	2	2	2	2	2	2	2	2	3	3	3	4	3	2
67697	4	4	4	3	3	4	3	3	3	2	5	3	4	3
70272	2	2	2	2	4	4	4	4	5	2	5	4	5	4
4446	2	5	1	4	2	1	2	2	3	3	5	3	4	2
41118	3	5	3	5	3	3	1	3	1	1	3	3	1	3
111071	4	4	4	3	1	4	1	1	5	5	5	3	5	1
75633	1	1	1	3	2	1	2	2	3	3	3	4	3	2
126740	2	2	2	4	5	2	5	5	3	3	4	1	4	5
85275	2	4	2	1	5	2	5	5	4	4	4	5	5	5
21881	5	3	3	3	5	5	5	5	2	1	2	3	2	5
7877	5	5	5	5	4	4	4	4	4	4	4	3	4	5
18699	5	5	5	5	5	5	5	5	1	4	1	3	2	5
62185	1	1	1	3	5	1	5	5	1	3	2	3	3	5
23572	1	2	1	3	2	1	2	2	1	1	3	3	3	2
68857	4	4	5	4	3	5	5	4	4	4	4	3	4	5
91265	4	2	4	2	3	2	2	3	3	4	3	4	3	3
83025	2	2	2	2	4	4	5	5	5	5	5	5	5	3
87360	5	5	5	5	3	4	5	4	4	4	4	5	4	3
58620	3	0	0	4	3	5	4	4	4	0	4	5	4	5
75256	2	3	2	3	3	3	3	5	5	2	5	1	5	3
63996	1	1	1	1	2	4	5	5	5	5	5	3	5	4
85262	1	4	1	2	1	1	1	1	5	5	4	5	4	1
100617	4	5	4	2	1	4	5	1	5	2	5	3	4	1
83849	3	0	3	2	2	3	2	2	3	4	5	4	5	2
124257	3	2	2	2	3	3	3	3	1	4	1	4	3	3
108458	3	2	3	3	5	3	5	5	4	2	3	1	3	5
80393	4	5	4	1	1	4	1	1	5	4	3	1	4	1
88452	1	1	1	1	3	5	1	4	4	4	4	1	4	1
69365	4	0	4	2	2	4	2	2	5	4	4	4	4	2
74773	2	5	2	3	4	3	5	2	2	2	2	4	2	3
2595	3	5	3	3	5	3	3	5	4	5	5	5	4	5
27454	1	1	1	3	4	1	4	4	3	5	4	2	1	4
78568	4	4	4	5	1	4	1	1	3	4	5	3	5	1
90450	1	1	1	1	4	5	4	4	4	4	4	5	4	4
59608	1	2	2	2	1	1	1	1	3	1	4	4	3	1
19397	4	4	4	4	4	4	4	4	3	4	5	1	1	4
9386	4	4	3	3	5	3	5	5	5	2	5	4	5	5
8119	4	4	4	1	1	4	1	1	5	2	5	4	4	1
40417	4	4	4	4	4	3	3	4	4	4	5	3	4	4
41354	5	5	5	5	4	5	4	4	4	4	4	5	4	5
30583	3	3	3	3	5	3	2	5	4	2	4	1	3	5
64116	3	3	3	3	1	3	1	1	2	4	2	1	3	1
71006	2	2	2	2	4	4	4	4	5	4	5	5	5	4
77873	4	4	4	4	2	4	5	3	3	4	3	5	3	3
55874	1	1	1	1	5	5	4	5	5	5	5	5	5	3
97496	2	5	2	3	2	3	3	3	4	5	5	3	5	3
51940	0	0	0	2	5	0	5	5	4	1	2	4	2	5
117951	1	1	1	1	5	4	1	5	5	5	5	4	5	1
102796	0	5	0	3	4	5	4	4	5	5	5	5	5	4
620	3	3	3	3	5	4	5	5	5	5	4	4	5	3
76889	0	2	0	3	5	0	5	5	5	4	4	3	4	5
96576	3	3	3	3	3	3	4	3	4	2	3	4	3	3
13282	2	5	2	3	2	1	1	1	4	3	4	1	1	1
43173	1	1	1	2	2	1	2	2	3	3	1	2	5	2
60696	5	5	5	5	3	3	3	4	3	4	4	3	4	3
73104	1	1	1	1	5	4	5	5	5	4	5	3	5	3
14451	2	1	1	1	2	2	2	2	2	2	4	3	3	2
101942	4	4	4	4	3	4	4	5	5	5	5	3	5	3
11838	3	3	3	4	3	3	3	3	2	4	2	5	3	3
54622	3	3	3	3	3	3	5	3	2	1	2	2	2	3
89961	3	2	3	3	2	4	3	5	5	3	3	2	5	4
6212	2	2	2	2	5	2	5	5	3	2	4	4	5	5
24285	1	0	1	3	5	1	2	5	4	2	5	3	5	5
71590	3	2	2	2	3	3	3	4	3	4	4	3	3	3
123163	3	3	5	5	1	3	3	3	3	2	3	1	3	2
93333	1	2	2	2	1	1	1	1	2	1	3	2	4	1
44823	1	1	1	1	3	2	1	4	4	4	4	2	4	5
72320	3	3	2	3	2	5	5	4	4	4	4	4	4	4
74979	3	1	4	4	5	4	5	5	1	1	4	3	4	5
94121	3	3	3	2	1	3	1	1	3	4	4	4	5	1
40479	4	4	4	4	5	5	4	5	4	4	5	4	3	5
89400	3	3	2	3	4	5	4	4	4	4	4	3	4	5
22336	2	2	2	2	4	2	1	4	4	4	4	1	4	1
111340	1	5	1	4	3	1	3	3	3	3	5	5	5	3
41526	3	3	3	3	1	3	1	1	5	4	4	5	5	1
105699	1	1	1	4	3	1	1	3	1	4	3	4	3	3
106664	3	4	3	5	3	3	3	3	3	3	4	3	5	3
44409	2	4	2	5	1	2	1	1	4	5	1	3	3	1
102276	2	2	4	2	2	2	3	2	2	2	2	3	2	2
4100	1	1	1	1	2	5	5	3	3	3	3	3	3	4
127508	3	4	3	4	4	3	2	4	3	2	4	5	4	4
13101	4	4	4	4	1	5	5	4	4	4	4	2	4	3
70019	3	3	4	3	2	4	4	5	5	5	5	4	5	5
47572	1	4	1	1	2	4	5	5	5	1	5	4	5	3
94397	1	4	2	5	2	2	5	2	4	3	5	3	4	2
119456	2	5	2	5	2	2	2	2	4	2	5	5	5	2
118838	2	2	4	2	4	4	4	4	3	5	5	3	5	4
20998	3	3	3	1	4	3	2	4	4	1	1	2	2	4
82965	4	4	4	4	5	5	5	5	5	5	5	3	5	5
103602	4	2	5	2	4	5	4	4	1	5	2	4	3	4
16531	2	1	1	1	2	2	2	2	2	4	3	1	3	2
73916	1	2	2	2	1	1	1	2	1	2	4	1	4	1
97942	4	1	1	1	4	4	4	4	4	2	3	2	2	4
90358	2	2	2	2	3	5	4	4	4	4	4	3	4	5
74666	3	2	3	4	5	3	5	5	1	2	4	3	3	5
41189	1	1	1	1	3	5	5	4	4	4	4	5	4	4
59598	4	4	4	4	5	5	4	5	5	5	5	5	5	5
67427	3	3	3	3	5	5	4	4	4	4	4	3	4	3
26112	4	4	4	4	2	4	4	4	4	4	4	4	4	5
69222	3	3	3	3	4	5	4	5	5	5	5	4	5	4
19602	2	4	0	2	2	0	5	2	5	4	4	5	5	2
71394	4	3	4	3	2	3	4	2	2	4	2	3	2	2
53813	2	2	2	2	1	1	3	5	5	5	5	1	5	4
85055	2	4	2	2	5	5	5	5	5	5	5	4	5	5
72198	2	4	2	4	4	4	3	2	2	2	1	3	2	4
58416	3	2	2	2	3	3	3	3	2	5	3	2	3	3
89083	4	4	4	4	3	4	5	2	2	2	2	3	2	4
93826	3	3	3	3	2	4	5	5	5	5	5	4	5	3
57539	2	1	2	3	5	2	5	5	4	1	3	3	3	5
59100	3	5	3	2	5	3	3	5	5	5	5	5	4	5
13754	2	5	2	1	2	2	1	2	3	4	5	4	5	2
56006	1	1	1	1	4	4	4	4	2	5	5	4	5	4
118620	1	3	0	3	5	0	5	5	3	3	4	2	4	5
106894	2	4	2	1	4	5	5	2	2	2	2	5	2	5
115655	3	5	5	5	3	3	3	3	2	3	3	4	3	3
22976	2	2	2	2	5	3	4	2	2	2	2	3	2	2
102478	1	4	1	5	3	1	4	3	5	5	4	4	2	3
29445	3	0	3	4	3	3	3	3	1	5	5	4	4	3
111655	2	4	2	1	4	2	4	4	5	3	4	3	5	4
54465	2	3	3	3	3	3	4	2	2	1	2	3	2	2
117826	2	2	3	2	5	3	5	5	1	4	3	2	3	5
11747	3	0	3	4	4	3	4	4	1	2	4	4	3	4
129686	2	2	2	2	5	4	4	5	5	5	5	3	5	4
13513	3	0	3	2	5	3	5	5	1	1	3	5	5	5
41958	5	5	5	5	5	3	1	4	4	4	4	3	4	5
39948	2	4	2	3	3	2	3	3	4	5	5	4	5	3
72356	0	5	0	3	1	0	1	1	3	2	4	4	5	1
18137	3	1	3	3	2	3	3	2	2	3	4	3	3	2
48438	0	0	0	1	4	0	4	4	3	1	3	4	1	4
20131	3	3	3	1	5	3	1	3	3	3	3	1	3	5
114982	5	5	5	2	1	5	1	1	5	3	5	5	5	1
55400	5	5	5	5	5	5	5	2	2	2	2	4	2	4
63673	3	4	3	4	3	2	2	4	5	5	5	2	5	2
87286	1	5	1	4	3	1	1	3	3	1	2	5	5	3
83446	3	3	1	3	3	5	5	4	4	4	4	5	4	4
88532	2	4	2	2	4	2	4	4	3	5	4	3	5	4
50065	1	5	5	5	1	1	1	1	4	2	3	1	3	1
88887	1	5	5	5	1	1	2	1	1	1	3	2	3	1
98194	3	3	3	3	2	3	2	2	4	4	4	5	5	2
51849	2	2	2	2	2	2	2	2	2	2	3	1	4	2
111841	2	3	2	2	5	4	5	5	4	2	4	3	5	5
13593	5	4	5	1	4	5	4	5	5	5	5	3	5	5
79242	3	4	4	4	3	3	3	4	1	3	3	3	2	3
39721	2	2	3	2	2	5	3	5	5	5	4	1	5	1
3461	3	2	2	2	1	4	4	3	3	3	3	1	3	3
16934	4	4	4	5	5	4	3	5	4	2	2	2	3	5
60988	3	3	3	4	3	3	3	3	2	2	3	2	4	3
35840	1	1	1	1	1	1	1	1	4	4	4	3	4	1
97697	2	2	2	2	5	4	5	5	3	5	4	5	5	5
43901	2	4	0	2	1	0	1	1	4	2	4	4	5	1
88408	3	2	2	2	3	3	3	3	2	4	4	4	4	3
89902	4	3	3	1	2	3	2	2	4	5	5	4	5	2
89714	3	4	3	2	5	3	5	5	3	3	5	4	4	5
73446	2	4	1	5	2	1	2	2	5	5	4	4	5	2
26386	4	4	4	3	3	5	5	4	4	4	3	5	4	3
95686	2	3	3	4	2	3	2	2	3	4	4	5	5	2
124881	4	4	4	3	4	4	4	4	4	3	4	3	4	4
75317	1	4	1	4	2	4	3	1	1	2	1	2	1	4
122032	3	2	2	2	3	3	3	3	4	4	4	3	4	3
14610	2	2	2	2	5	1	2	5	5	5	5	4	5	1
79012	2	2	2	2	5	4	5	4	4	4	4	4	4	4
28066	5	5	5	5	1	5	3	4	4	4	4	2	4	3
25783	4	4	4	2	3	4	3	3	2	4	4	1	1	3
27047	2	2	2	3	4	2	4	4	5	4	3	4	4	4
115058	4	5	4	4	5	5	5	5	5	5	5	4	5	3
11517	2	4	2	4	5	2	5	5	2	4	3	4	4	5
15975	2	2	2	2	3	4	5	5	5	5	5	3	5	5
20427	2	5	2	3	5	2	5	5	5	5	5	4	5	5
92571	2	1	1	3	2	2	1	2	3	5	4	4	4	2
122627	2	3	2	2	3	3	3	2	2	2	2	4	2	4
65843	4	2	2	2	4	3	4	4	1	3	4	2	3	4
102201	4	4	4	4	5	5	4	3	3	4	5	3	3	3
46722	2	5	2	2	2	2	2	2	5	2	5	5	5	2
25989	4	2	2	2	4	4	3	4	4	4	4	3	4	3
90289	2	4	4	4	2	2	2	2	3	1	3	4	2	2
